p,influenced,weight
http://dbpedia.org/resource/Hermann_Cohen,http://dbpedia.org/resource/Ernst_Cassirer,1
http://dbpedia.org/resource/Hermann_Cohen,http://dbpedia.org/resource/Martin_Buber,1
http://dbpedia.org/resource/Hermann_Cohen,http://dbpedia.org/resource/Leo_Strauss,1
http://dbpedia.org/resource/Hermann_Cohen,http://dbpedia.org/resource/Henry_E._Allison,1
http://dbpedia.org/resource/Hermann_Ulrici,http://dbpedia.org/resource/Andrew_Seth_Pringle-Pattison,1
http://dbpedia.org/resource/Hermann_Ulrici,http://dbpedia.org/resource/George_Sylvester_Morris,1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/John_Worrall_(philosopher),1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/Saul_Kripke,1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/Paul_Benacerraf,1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/David_Lewis_(philosopher),1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/Ned_Block,1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/Tyler_Burge,1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/Daniel_Dennett,1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/David_Marr_(neuroscientist),1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/Donald_Davidson_(philosopher),1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/Jerry_Fodor,1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/Martha_Nussbaum,1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/Norman_Daniels,1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/Hartry_Field,1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/George_Boolos,1
http://dbpedia.org/resource/Hilary_Putnam,http://dbpedia.org/resource/Richard_Boyd,1
http://dbpedia.org/resource/Hisham_ibn_Urwah,http://dbpedia.org/resource/Malik_ibn_Anas,1
http://dbpedia.org/resource/Arcesilaus,http://dbpedia.org/resource/Carneades,1
http://dbpedia.org/resource/Arcesilaus,http://dbpedia.org/resource/Philo_of_Larissa,1
http://dbpedia.org/resource/Arcesilaus,http://dbpedia.org/resource/Plutarch,1
http://dbpedia.org/resource/Arcesilaus,http://dbpedia.org/resource/Favorinus,1
http://dbpedia.org/resource/Arcesilaus,http://dbpedia.org/resource/Cicero,1
http://dbpedia.org/resource/Arcesilaus,http://dbpedia.org/resource/Clitomachus_(philosopher),1
http://dbpedia.org/resource/Arcesilaus,http://dbpedia.org/resource/Lacydes_of_Cyrene,1
http://dbpedia.org/resource/John_Grinder,http://dbpedia.org/resource/Richard_Bandler,1
http://dbpedia.org/resource/John_Grinder,http://dbpedia.org/resource/Brief_psychotherapy,1
http://dbpedia.org/resource/John_Grinder,http://dbpedia.org/resource/Milton_H._Erickson,1
http://dbpedia.org/resource/John_Grinder,http://dbpedia.org/resource/Robert_Dilts,1
http://dbpedia.org/resource/John_Grinder,http://dbpedia.org/resource/Kevin_Hogan_(writer),1
http://dbpedia.org/resource/Muhammad_Usman_Damani,http://dbpedia.org/resource/Sayyad_Laal_Shah_Hamdani,1
http://dbpedia.org/resource/Muhammad_Usman_Damani,http://dbpedia.org/resource/Muhammad_Sirajuddin_Naqshbandi,1
http://dbpedia.org/resource/Roy_Bhaskar,http://dbpedia.org/resource/Margaret_Archer,1
http://dbpedia.org/resource/Roy_Bhaskar,http://dbpedia.org/resource/Alister_McGrath,1
http://dbpedia.org/resource/Rudolf_Christoph_Eucken,http://dbpedia.org/resource/Max_Scheler,1
http://dbpedia.org/resource/Rudolf_Christoph_Eucken,http://dbpedia.org/resource/Evelyn_Underhill,1
http://dbpedia.org/resource/Rudolf_Christoph_Eucken,http://dbpedia.org/resource/Abel_J._Jones,1
http://dbpedia.org/resource/Rudolf_Christoph_Eucken,http://dbpedia.org/resource/W._R._Boyce_Gibson,1
http://dbpedia.org/resource/Xeniades,http://dbpedia.org/resource/Monimus,1
http://dbpedia.org/resource/Luce_Irigaray,http://dbpedia.org/resource/Catherine_Malabou,1
http://dbpedia.org/resource/Luce_Irigaray,http://dbpedia.org/resource/Judith_Butler,1
http://dbpedia.org/resource/Luce_Irigaray,http://dbpedia.org/resource/Elizabeth_Grosz,1
http://dbpedia.org/resource/Lucien_Tesnière,http://dbpedia.org/resource/Igor_Mel'čuk,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Karl_Marx,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Arthur_Schopenhauer,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Baruch_Spinoza,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Friedrich_Nietzsche,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Michel_de_Montaigne,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Virgil,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Sigmund_Freud,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Pierre_Gassendi,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Stephen_Greenblatt,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Ovid,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Cicero,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Charles_Darwin,1
http://dbpedia.org/resource/Lucretius,http://dbpedia.org/resource/Gilles_Deleuze,1
http://dbpedia.org/resource/Luis_de_Molina,http://dbpedia.org/resource/Western_Christianity,1
http://dbpedia.org/resource/Luis_de_Molina,http://dbpedia.org/resource/William_Lane_Craig,1
http://dbpedia.org/resource/Luis_de_Molina,http://dbpedia.org/resource/Alvin_Plantinga,1
http://dbpedia.org/resource/Léon_de_Poncins,http://dbpedia.org/resource/Miguel_Serrano,1
http://dbpedia.org/resource/Léon_de_Poncins,http://dbpedia.org/resource/The_Britons,1
http://dbpedia.org/resource/Léon_de_Poncins,http://dbpedia.org/resource/Barry_Domvile,1
http://dbpedia.org/resource/Léon_de_Poncins,http://dbpedia.org/resource/Julius_Evola,1
http://dbpedia.org/resource/Léon_de_Poncins,http://dbpedia.org/resource/Onésimo_Redondo,1
http://dbpedia.org/resource/M._Hiriyanna,http://dbpedia.org/resource/Indian_philosophy,1
http://dbpedia.org/resource/Mahmood_Anjir-Faghnawi,http://dbpedia.org/resource/Ali_Ramitani,1
http://dbpedia.org/resource/Mahmoud_Mehrmohammadi,http://dbpedia.org/resource/Joseph_Schwab,1
http://dbpedia.org/resource/Mahmoud_Mehrmohammadi,http://dbpedia.org/resource/Elliot_Eisner,1
http://dbpedia.org/resource/Sibawayh,http://dbpedia.org/resource/Abu_Turab_al-Zahiri,1
http://dbpedia.org/resource/Sibawayh,http://dbpedia.org/resource/Niftawayh,1
http://dbpedia.org/resource/Sidney_Hook,http://dbpedia.org/resource/Paul_Kurtz,1
http://dbpedia.org/resource/Sidney_Hook,http://dbpedia.org/resource/Lionel_Trilling,1
http://dbpedia.org/resource/Sidney_Hook,http://dbpedia.org/resource/Morris_Janowitz,1
http://dbpedia.org/resource/Sidney_Hook,http://dbpedia.org/resource/Barbara_Branden,1
http://dbpedia.org/resource/Simon_Blackburn,http://dbpedia.org/resource/Michael_A._Smith,1
http://dbpedia.org/resource/Syed_Zahoor_Shah_Hashmi,http://dbpedia.org/resource/Pakistan,1
http://dbpedia.org/resource/Syed_Zahoor_Shah_Hashmi,http://dbpedia.org/resource/Zubaida_Jalal_Khan,1
http://dbpedia.org/resource/T._H._Green,http://dbpedia.org/resource/Samuel_Alexander,1
http://dbpedia.org/resource/T._H._Green,http://dbpedia.org/resource/F._H._Bradley,1
http://dbpedia.org/resource/T._H._Green,http://dbpedia.org/resource/C._B._Macpherson,1
http://dbpedia.org/resource/T._H._Green,http://dbpedia.org/resource/John_Dewey,1
http://dbpedia.org/resource/T._H._Green,http://dbpedia.org/resource/R._L._Nettleship,1
http://dbpedia.org/resource/T._H._Green,http://dbpedia.org/resource/John_Cook_Wilson,1
http://dbpedia.org/resource/T._H._Green,http://dbpedia.org/resource/Leonard_Hobhouse,1
http://dbpedia.org/resource/T._H._Green,http://dbpedia.org/resource/David_George_Ritchie,1
http://dbpedia.org/resource/T._H._Green,http://dbpedia.org/resource/Hastings_Rashdall,1
http://dbpedia.org/resource/T._H._Green,http://dbpedia.org/resource/J._H._Muirhead,1
http://dbpedia.org/resource/T._K._Seung,http://dbpedia.org/resource/Jack_Balkin,1
http://dbpedia.org/resource/T._K._Seung,https://las.depaul.edu/academics/political-science/faculty/Pages/david-lay-williams.aspx,1
http://dbpedia.org/resource/T._K._Seung,http://dbpedia.org/resource/Jesper_Hede,1
http://dbpedia.org/resource/Taha_Hussein,http://dbpedia.org/resource/Tahar_Ben_Jelloun,1
http://dbpedia.org/resource/Taha_Hussein,http://dbpedia.org/resource/Naguib_Mahfouz,1
http://dbpedia.org/resource/Zhou_Dunyi,http://dbpedia.org/resource/Zhu_Xi,1
http://dbpedia.org/resource/Zhou_Dunyi,http://dbpedia.org/resource/Cheng_Yi_(philosopher),1
http://dbpedia.org/resource/Zhou_Dunyi,http://dbpedia.org/resource/Cheng_Hao,1
http://dbpedia.org/resource/Étienne_Souriau,http://dbpedia.org/resource/Bruno_Latour,1
http://dbpedia.org/resource/Étienne_Souriau,http://dbpedia.org/resource/Isabelle_Stengers,1
http://dbpedia.org/resource/Tanhum_of_Jerusalem,http://dbpedia.org/resource/Edward_Pococke,1
http://dbpedia.org/resource/Tanhum_of_Jerusalem,http://dbpedia.org/resource/Jewish_philosophy,1
http://dbpedia.org/resource/Dominique_Janicaud,http://dbpedia.org/resource/Simon_Critchley,1
http://dbpedia.org/resource/Don_Ihde,http://dbpedia.org/resource/Lucas_Introna,1
http://dbpedia.org/resource/Don_Ihde,http://dbpedia.org/resource/Robert_P._Crease,1
http://dbpedia.org/resource/Ali_ibn_al-Madini,http://dbpedia.org/resource/Ibrahim_ibn_Ya'qub_al-Juzajani,1
http://dbpedia.org/resource/Alison_Jaggar,http://dbpedia.org/resource/Sally_Haslanger,1
http://dbpedia.org/resource/John_Zerzan,http://dbpedia.org/resource/Species_Traitor,1
http://dbpedia.org/resource/John_Zerzan,http://dbpedia.org/resource/1999_Seattle_WTO_protests,1
http://dbpedia.org/resource/John_Zerzan,http://dbpedia.org/resource/Bob_Black,1
http://dbpedia.org/resource/John_Zerzan,http://dbpedia.org/resource/Green_Anarchy,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Saul_Kripke,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Thomas_Kuhn,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Gilbert_Ryle,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/G._E._Moore,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/G._E._M._Anscombe,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Peter_Hacker,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Quentin_Skinner,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Daniel_Dennett,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Bertrand_Russell,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Crispin_Wright,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/John_Searle,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Norman_Malcolm,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Alan_Turing,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Frank_Ramsey_(mathematician),1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Jon_Fosse,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Paul_Feyerabend,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Ian_Hacking,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/James_Tully_(philosopher),1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Rudolf_Carnap,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Alice_Crary,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Cora_Diamond,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Stephen_Toulmin,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/James_F._Conant,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Noam_Chomsky,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Vienna_Circle,1
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/resource/Hans_Sluga,1
"http://dbpedia.org/resource/Sir_William_Hamilton,_9th_Baronet",http://dbpedia.org/resource/James_Hutchison_Stirling,1
"http://dbpedia.org/resource/Sir_William_Hamilton,_9th_Baronet",http://dbpedia.org/resource/John_Veitch_(poet),1
"http://dbpedia.org/resource/Sir_William_Hamilton,_9th_Baronet",http://dbpedia.org/resource/Herbert_Spencer,1
"http://dbpedia.org/resource/Sir_William_Hamilton,_9th_Baronet",http://dbpedia.org/resource/John_Stuart_Mill,1
http://dbpedia.org/resource/William_Wollaston,http://dbpedia.org/resource/John_Clarke_(Dean_of_Salisbury),1
http://dbpedia.org/resource/William_Wollaston,http://dbpedia.org/resource/Samuel_Johnson,1
http://dbpedia.org/resource/William_Wollaston,http://dbpedia.org/resource/John_Conybeare,1
http://dbpedia.org/resource/Xavier_Zubiri,http://dbpedia.org/resource/Enrique_Dussel,1
http://dbpedia.org/resource/Xavier_Zubiri,http://dbpedia.org/resource/Ignacio_Ellacuría,1
http://dbpedia.org/resource/Xavier_Zubiri,http://dbpedia.org/resource/Olavo_de_Carvalho,1
http://dbpedia.org/resource/Xavier_Zubiri,http://dbpedia.org/resource/Graham_Harman,1
http://dbpedia.org/resource/Xavier_Zubiri,http://dbpedia.org/resource/Frederick_Wilhelmsen,1
http://dbpedia.org/resource/Xenocrates,http://dbpedia.org/resource/Polemon_(scholarch),1
http://dbpedia.org/resource/Xenocrates,http://dbpedia.org/resource/Crantor,1
http://dbpedia.org/resource/Xenophanes,http://dbpedia.org/resource/Protagoras,1
http://dbpedia.org/resource/Xenophanes,http://dbpedia.org/resource/Democritus,1
http://dbpedia.org/resource/Xenophanes,http://dbpedia.org/resource/Pyrrho,1
http://dbpedia.org/resource/Xenophanes,http://dbpedia.org/resource/Parmenides,1
http://dbpedia.org/resource/Xenophanes,http://dbpedia.org/resource/Timon_of_Phlius,1
http://dbpedia.org/resource/Xenophanes,http://dbpedia.org/resource/Zeno_of_Elea,1
http://dbpedia.org/resource/Xenophanes,http://dbpedia.org/resource/Karl_Popper,1
http://dbpedia.org/resource/Yamazaki_Ansai,http://dbpedia.org/resource/Hoshina_Masayuki,1
http://dbpedia.org/resource/Yamazaki_Ansai,http://dbpedia.org/resource/Asami_Keisai,1
http://dbpedia.org/resource/Yamazaki_Ansai,http://dbpedia.org/resource/Satō_Naokata,1
http://dbpedia.org/resource/Yann_Fouéré,http://dbpedia.org/resource/Nouvelle_Droite,1
http://dbpedia.org/resource/Yann_Fouéré,http://dbpedia.org/resource/Identitarian_movement,1
http://dbpedia.org/resource/Yaşar_Nuri_Öztürk,http://dbpedia.org/resource/Edip_Yüksel,1
http://dbpedia.org/resource/Yaşar_Nuri_Öztürk,http://dbpedia.org/resource/Caner_Taslaman,1
http://dbpedia.org/resource/Yaşar_Nuri_Öztürk,http://dbpedia.org/resource/Mustafa_İslamoğlu,1
http://dbpedia.org/resource/Zaki_al-Arsuzi,http://dbpedia.org/resource/Hafez_al-Assad,1
http://dbpedia.org/resource/Zaki_al-Arsuzi,http://dbpedia.org/resource/Michel_Aflaq,1
http://dbpedia.org/resource/Zaki_al-Arsuzi,http://dbpedia.org/resource/Salah_Jadid,1
http://dbpedia.org/resource/Zaki_al-Arsuzi,http://dbpedia.org/resource/Salah_al-Din_al-Bitar,1
http://dbpedia.org/resource/Zeno_of_Citium,http://dbpedia.org/resource/Seneca_the_Younger,1
http://dbpedia.org/resource/Zeno_of_Citium,http://dbpedia.org/resource/Epictetus,1
http://dbpedia.org/resource/Zeno_of_Citium,http://dbpedia.org/resource/Marcus_Aurelius,1
http://dbpedia.org/resource/Zeno_of_Citium,http://dbpedia.org/resource/Panaetius,1
http://dbpedia.org/resource/Zeno_of_Citium,http://dbpedia.org/resource/Cleanthes,1
http://dbpedia.org/resource/Zeno_of_Citium,http://dbpedia.org/resource/Chrysippus,1
http://dbpedia.org/resource/Zeno_of_Citium,http://dbpedia.org/resource/Posidonius,1
http://dbpedia.org/resource/Zeno_of_Elea,http://dbpedia.org/resource/Aristotle,1
http://dbpedia.org/resource/Zeno_of_Elea,http://dbpedia.org/resource/Marcus_Aurelius,1
http://dbpedia.org/resource/Zeno_of_Elea,http://dbpedia.org/resource/Plato,1
http://dbpedia.org/resource/Zeno_of_Elea,http://dbpedia.org/resource/Protagoras,1
http://dbpedia.org/resource/Zeno_of_Elea,http://dbpedia.org/resource/Gorgias,1
http://dbpedia.org/resource/Zeno_of_Sidon,http://dbpedia.org/resource/Philodemus,1
http://dbpedia.org/resource/Zhuang_Zhou,http://dbpedia.org/resource/Alan_Watts,1
http://dbpedia.org/resource/Zhuang_Zhou,http://dbpedia.org/resource/Aleister_Crowley,1
http://dbpedia.org/resource/Zhuang_Zhou,http://dbpedia.org/resource/Eastern_philosophy,1
http://dbpedia.org/resource/Zhuang_Zhou,http://dbpedia.org/resource/Chinese_Buddhism,1
http://dbpedia.org/resource/Zhuang_Zhou,http://dbpedia.org/resource/Taoism,1
http://dbpedia.org/resource/Zhuang_Zhou,http://dbpedia.org/resource/Zen,1
http://dbpedia.org/resource/Éric_Geoffroy,http://dbpedia.org/resource/Ahmed_Bouyerdene,1
http://dbpedia.org/resource/Étienne_Gilson,http://dbpedia.org/resource/Richard_McKeon,1
http://dbpedia.org/resource/Étienne_Gilson,http://dbpedia.org/resource/Second_Vatican_Council,1
http://dbpedia.org/resource/Étienne_Gilson,http://dbpedia.org/resource/Norman_Geisler,1
http://dbpedia.org/resource/Étienne_Gilson,http://dbpedia.org/resource/Jacques_Maritain,1
http://dbpedia.org/resource/Étienne_Gilson,http://dbpedia.org/resource/Paul_Weiss_(philosopher),1
http://dbpedia.org/resource/Étienne_Gilson,http://dbpedia.org/resource/Thomas_Merton,1
http://dbpedia.org/resource/Étienne_Gilson,http://dbpedia.org/resource/John_F._X._Knasas,1
http://dbpedia.org/resource/Étienne_Gilson,http://dbpedia.org/resource/Henry_Corbin,1
http://dbpedia.org/resource/Étienne_Gilson,http://dbpedia.org/resource/Dorothy_Day,1
http://dbpedia.org/resource/Étienne_de_La_Boétie,http://dbpedia.org/resource/John_Holloway_(sociologist),1
http://dbpedia.org/resource/Étienne_de_La_Boétie,http://dbpedia.org/resource/Murray_Rothbard,1
http://dbpedia.org/resource/Étienne_de_La_Boétie,http://dbpedia.org/resource/Rudolf_Rocker,1
http://dbpedia.org/resource/Étienne_de_La_Boétie,http://dbpedia.org/resource/Michel_de_Montaigne,1
http://dbpedia.org/resource/Étienne_de_La_Boétie,http://dbpedia.org/resource/Saul_Newman,1
http://dbpedia.org/resource/Étienne_de_La_Boétie,http://dbpedia.org/resource/Raoul_Vaneigem,1
http://dbpedia.org/resource/Étienne_de_La_Boétie,http://dbpedia.org/resource/Lew_Rockwell,1
http://dbpedia.org/resource/Étienne_de_La_Boétie,http://dbpedia.org/resource/Gene_Sharp,1
http://dbpedia.org/resource/Héctor-Neri_Castañeda,http://dbpedia.org/resource/John_Perry_(philosopher),1
http://dbpedia.org/resource/Hélène_Cixous,http://dbpedia.org/resource/Avital_Ronell,1
http://dbpedia.org/resource/Ibn_Dihya_al-Kalby,http://dbpedia.org/resource/Ibn_al-Salah,1
http://dbpedia.org/resource/Josiah_Warren,http://dbpedia.org/resource/Individualist_anarchism_in_Europe,1
http://dbpedia.org/resource/Josiah_Warren,http://dbpedia.org/resource/Stephen_Pearl_Andrews,1
http://dbpedia.org/resource/Josiah_Warren,http://dbpedia.org/resource/John_Stuart_Mill,1
http://dbpedia.org/resource/Josiah_Warren,http://dbpedia.org/resource/Benjamin_Tucker,1
http://dbpedia.org/resource/José_Manuel_Briceño_Guerrero,http://dbpedia.org/resource/Fernando_Báez_(writer),1
http://dbpedia.org/resource/Juan_Carlos_Portantiero,http://dbpedia.org/resource/Raúl_Alfonsín,1
http://dbpedia.org/resource/Judith_Butler,http://dbpedia.org/resource/Sandy_Stone_(artist),1
http://dbpedia.org/resource/Judith_Butler,http://dbpedia.org/resource/Andrea_Smith_(academic),1
http://dbpedia.org/resource/Judith_Butler,http://dbpedia.org/resource/Pussy_Riot,1
http://dbpedia.org/resource/Judith_Butler,http://dbpedia.org/resource/Susan_Stryker,1
http://dbpedia.org/resource/Judith_Butler,http://dbpedia.org/resource/Jasbir_Puar,1
http://dbpedia.org/resource/Jules_Lequier,http://dbpedia.org/resource/William_James,1
http://dbpedia.org/resource/Jules_Lequier,http://dbpedia.org/resource/Charles_Hartshorne,1
http://dbpedia.org/resource/Jules_Lequier,http://dbpedia.org/resource/Charles_Renouvier,1
http://dbpedia.org/resource/Julien_Offray_de_La_Mettrie,http://dbpedia.org/resource/François_Picavet,1
http://dbpedia.org/resource/Julien_Offray_de_La_Mettrie,http://dbpedia.org/resource/Michel_Onfray,1
http://dbpedia.org/resource/Julius_Evola,http://dbpedia.org/resource/Michael_Jenkins_Moynihan,1
http://dbpedia.org/resource/Julius_Evola,http://dbpedia.org/resource/Miguel_Serrano,1
http://dbpedia.org/resource/Julius_Evola,http://dbpedia.org/resource/Mircea_Eliade,1
http://dbpedia.org/resource/Julius_Evola,http://dbpedia.org/resource/Alain_de_Benoist,1
http://dbpedia.org/resource/Julius_Evola,http://dbpedia.org/resource/Aleksandr_Dugin,1
http://dbpedia.org/resource/Julius_Evola,http://dbpedia.org/resource/Joscelyn_Godwin,1
http://dbpedia.org/resource/Julius_Evola,http://dbpedia.org/resource/Marco_Tarchi,1
http://dbpedia.org/resource/Julius_Evola,http://dbpedia.org/resource/Eduard_Limonov,1
http://dbpedia.org/resource/Julius_Evola,http://dbpedia.org/resource/Giuseppe_Tucci,1
http://dbpedia.org/resource/Julius_Evola,http://dbpedia.org/resource/Hermann_Hesse,1
http://dbpedia.org/resource/Julius_Evola,http://dbpedia.org/resource/Francis_Parker_Yockey,1
http://dbpedia.org/resource/Julius_Evola,http://dbpedia.org/resource/Pino_Rauti,1
http://dbpedia.org/resource/Kalanos,http://dbpedia.org/resource/Alexander_the_Great,1
http://dbpedia.org/resource/Kalanos,http://dbpedia.org/resource/Pyrrho,1
http://dbpedia.org/resource/Kalanos,http://dbpedia.org/resource/Anaxarchus,1
http://dbpedia.org/resource/Karel_Kosík,http://dbpedia.org/resource/Reception_theory,1
http://dbpedia.org/resource/Karl-Otto_Apel,http://dbpedia.org/resource/Vittorio_Hösle,1
http://dbpedia.org/resource/Karl-Otto_Apel,http://dbpedia.org/resource/Hans-Hermann_Hoppe,1
http://dbpedia.org/resource/Karl-Otto_Apel,http://dbpedia.org/resource/Jürgen_Habermas,1
http://dbpedia.org/resource/Karl_Kautsky,http://dbpedia.org/resource/Joseph_Stalin,1
http://dbpedia.org/resource/Karl_Kautsky,http://dbpedia.org/resource/Vladimir_Lenin,1
http://dbpedia.org/resource/Karl_Kautsky,http://dbpedia.org/resource/Karl_Renner,1
http://dbpedia.org/resource/Karl_Kautsky,http://dbpedia.org/resource/Bruno_Kreisky,1
http://dbpedia.org/resource/Karl_Kautsky,http://dbpedia.org/resource/Rudolf_Hilferding,1
http://dbpedia.org/resource/Karl_Kautsky,http://dbpedia.org/resource/Max_Adler_(Marxist),1
http://dbpedia.org/resource/Karl_Kautsky,http://dbpedia.org/resource/Otto_Bauer,1
http://dbpedia.org/resource/Karl_Kautsky,http://dbpedia.org/resource/Konrad_Lorenz,1
http://dbpedia.org/resource/Karl_Kautsky,http://dbpedia.org/resource/Leon_Trotsky,1
http://dbpedia.org/resource/Karl_Kautsky,http://dbpedia.org/resource/Willy_Brandt,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/John_Eccles_(neurophysiologist),1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Paul_Levinson,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Thomas_Kuhn,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Bryan_Magee,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Roger_Penrose,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Ian_Jarvie,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Peter_Munz,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/David_Deutsch,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Michael_Redhead,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Peter_Medawar,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/W._W._Bartley_III,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Milton_Friedman,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Paul_Feyerabend,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Donald_A._Gillies,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Ernest_Gellner,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Ernst_Gombrich,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Helmut_Schmidt,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Imre_Lakatos,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Friedrich_Hayek,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Konrad_Lorenz,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/George_Soros,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Jeremy_Shearmur,1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/David_Miller_(philosopher),1
http://dbpedia.org/resource/Karl_Popper,http://dbpedia.org/resource/Hans_Albert,1
http://dbpedia.org/resource/Katarzyna_de_Lazari-Radek,http://dbpedia.org/resource/Peter_Singer,1
http://dbpedia.org/resource/Kendall_Walton,http://dbpedia.org/resource/Jerrold_Levinson,1
http://dbpedia.org/resource/Kendall_Walton,http://dbpedia.org/resource/Gideon_Rosen,1
http://dbpedia.org/resource/Kendall_Walton,http://dbpedia.org/resource/Stephen_Yablo,1
http://dbpedia.org/resource/Larry_Laudan,http://dbpedia.org/resource/James_T._Cushing,1
http://dbpedia.org/resource/Émile_Armand,http://dbpedia.org/resource/Iniciales,1
http://dbpedia.org/resource/Émile_Armand,http://dbpedia.org/resource/La_Revista_Blanca,1
