Philosopher A,Philosopher B,Weight
Johann_Gottlieb_Fichte,Ludwig_Tieck,1
Johann_Gottlieb_Fichte,Karl_Wilhelm_Ferdinand_Solger,1
Johann_Gottlieb_Fichte,Jules_Lequier,1
John_Scotus_Eriugena,Amalric_of_Bena,1
John_Scotus_Eriugena,Israel_the_Grammarian,1
John_Scotus_Eriugena,Berengar_of_Tours,1
John_Scotus_Eriugena,Bernard_of_Clairvaux,1
John_Scotus_Eriugena,Peter_Damian,1
John_Scotus_Eriugena,Alain_de_Lille,1
John_Scotus_Eriugena,Honorius_Augustodunensis,1
John_Scotus_Eriugena,Georg_Wilhelm_Friedrich_Hegel,1
John_Scotus_Eriugena,Hildegard_of_Bingen,1
John_Scotus_Eriugena,Nicholas_of_Cusa,1
John_Scotus_Eriugena,Thomas_Aquinas,1
John_Scotus_Eriugena,School_of_Chartres,1
John_Wycliffe,William_Tyndale,1
John_Wycliffe,John_Calvin,1
John_Wycliffe,Martin_Luther,1
John_Wycliffe,Huldrych_Zwingli,1
John_Wycliffe,Jan_Hus,1
John_Wycliffe,Henry_VIII,1
José_Ortega_y_Gasset,José_Antonio_Primo_de_Rivera,1
José_Ortega_y_Gasset,Julián_Marías,1
José_Ortega_y_Gasset,Antonio_Machado,1
José_Ortega_y_Gasset,Generation_of_'27,1
José_Ortega_y_Gasset,Davud_Monshizadeh,1
José_Ortega_y_Gasset,Mario_Vargas_Llosa,1
José_Ortega_y_Gasset,Alain_de_Benoist,1
José_Ortega_y_Gasset,Albert_Jay_Nock,1
José_Ortega_y_Gasset,José_Gaos,1
José_Ortega_y_Gasset,Olavo_de_Carvalho,1
José_Ortega_y_Gasset,Graham_Harman,1
José_Ortega_y_Gasset,Gregory_Areshian,1
José_Ortega_y_Gasset,María_Zambrano,1
José_Ortega_y_Gasset,Xavier_Zubiri,1
Martin_Heidegger,Emmanuel_Levinas,1
Martin_Heidegger,Karl_Rahner,1
Martin_Heidegger,Richard_Rorty,1
Martin_Heidegger,Reiner_Schürmann,1
Martin_Heidegger,Shūzō_Kuki,1
Martin_Heidegger,Hans_Jonas,1
Martin_Heidegger,Hannah_Arendt,1
Martin_Heidegger,Albert_Borgmann,1
Martin_Heidegger,Simone_de_Beauvoir,1
Martin_Heidegger,Maurice_Merleau-Ponty,1
Martin_Heidegger,Maurice_Blanchot,1
Martin_Heidegger,Jacques_Derrida,1
Martin_Heidegger,Bernard_Stiegler,1
Martin_Heidegger,Quentin_Meillassoux,1
Martin_Heidegger,Christian_Norberg-Schulz,1
Martin_Heidegger,Gabriel_Marcel,1
Martin_Heidegger,Aleksandr_Dugin,1
Martin_Heidegger,Michel_Foucault,1
Martin_Heidegger,Hans-Georg_Gadamer,1
Martin_Heidegger,Hubert_Dreyfus,1
Martin_Heidegger,Jürgen_Habermas,1
Martin_Heidegger,Jean-Luc_Marion,1
Martin_Heidegger,Jean-Luc_Nancy,1
Martin_Heidegger,Jean-Paul_Sartre,1
Martin_Heidegger,Karl_Jaspers,1
Martin_Heidegger,Jan_Patočka,1
Martin_Heidegger,Herbert_Marcuse,1
Martin_Heidegger,Leo_Strauss,1
Martin_Heidegger,Nader_El-Bizri,1
Martin_Heidegger,Rudolf_Bultmann,1
Martin_Heidegger,Peter_Sloterdijk,1
Martin_Heidegger,Giorgio_Agamben,1
Martin_Heidegger,Graham_Harman,1
Martin_Heidegger,Xavier_Zubiri,1
Martin_Heidegger,Jean_Beaufret,1
Martin_Heidegger,Karl_Löwith,1
Max_Horkheimer,Walter_Benjamin,1
Max_Horkheimer,Erich_Fromm,1
Max_Horkheimer,Jürgen_Habermas,1
Max_Horkheimer,Herbert_Marcuse,1
Max_Horkheimer,Theodor_W._Adorno,1
Mikhail_Bakunin,Karl_Korsch,1
Mikhail_Bakunin,Peter_Kropotkin,1
Mikhail_Bakunin,Sergey_Nechayev,1
Mikhail_Bakunin,Carlo_Cafiero,1
Mikhail_Bakunin,Daniel_Guérin,1
Mikhail_Bakunin,Errico_Malatesta,1
Mikhail_Bakunin,Emma_Goldman,1
Mikhail_Bakunin,Noam_Chomsky,1
Moritz_Schlick,Kurt_Gödel,1
Moritz_Schlick,Gustav_Bergmann,1
Moritz_Schlick,Susan_Stebbing,1
Moritz_Schlick,Albert_Blumberg,1
Moritz_Schlick,Albert_Einstein,1
Moritz_Schlick,Herbert_Feigl,1
Moritz_Schlick,Vienna_Circle,1
Nicholas_of_Cusa,John_Fisher,1
Nicholas_of_Cusa,Gottfried_Wilhelm_Leibniz,1
Nicholas_of_Cusa,Giovanni_Pico_della_Mirandola,1
Nicholas_of_Cusa,Galileo_Galilei,1
Nicholas_of_Cusa,Karl_Jaspers,1
Nicholas_of_Cusa,Giordano_Bruno,1
Nicholas_of_Cusa,Roberto_Mangabeira_Unger,1
Nicholas_of_Cusa,Thomas_More,1
Nicholas_of_Cusa,Nicolaus_Copernicus,1
Nicholas_of_Cusa,Harry_Mulisch,1
Nicholas_of_Cusa,Ludwig_von_Bertalanffy,1
Nicholas_of_Cusa,Mário_Ferreira_dos_Santos,1
Philipp_Mainländer,Friedrich_Nietzsche,1
Pierre_Bayle,John_Toland,1
Pierre_Bayle,Frederick_the_Great,1
Pierre_Bayle,George_Berkeley,1
Pierre_Bayle,David_Hume,1
Pierre_Bayle,Bernard_Mandeville,1
Pierre_Bayle,Giambattista_Vico,1
Pierre_Bayle,Voltaire,1
Pierre_Bayle,Jean-Jacques_Rousseau,1
Pierre_Bayle,Denis_Diderot,1
Pierre_Bayle,Edward_Gibbon,1
Pierre_Bayle,Pierre_Louis_Maupertuis,1
Pierre_Bayle,Pierre_des_Maizeaux,1
Pierre_Bayle,Marquis_de_Condorcet,1
Alexander_Gottlieb_Baumgarten,Johann_Georg_Sulzer,1
Alexander_Gottlieb_Baumgarten,Immanuel_Kant,1
Alexander_Gottlieb_Baumgarten,Johann_Joachim_Winckelmann,1
Alexander_Gottlieb_Baumgarten,Georg_Friedrich_Meier,1
Alexander_Herzen,Isaiah_Berlin,1
Alexander_Herzen,Joseph_Stalin,1
Alexander_Herzen,Karl_Marx,1
Alexander_Herzen,Peter_Kropotkin,1
Alexander_Herzen,Vladimir_Lenin,1
Alexander_Herzen,Friedrich_Nietzsche,1
Alexander_Herzen,Mao_Zedong,1
Alexander_Herzen,Friedrich_Engels,1
Alexander_Herzen,Fidel_Castro,1
Alexander_Herzen,Frankfurt_School,1
Alexander_Herzen,Sigmund_Freud,1
Alexander_Herzen,Emma_Goldman,1
Alexander_Herzen,Jean-Paul_Sartre,1
Alexander_Herzen,Mikhail_Bakunin,1
Alexander_Herzen,Leon_Trotsky,1
Alexander_Herzen,Charles_Darwin,1
Alexander_Herzen,Che_Guevara,1
Alexander_Pruss,Robert_C._Koons,1
Alexandre_Kojève,Raymond_Queneau,1
Alexandre_Kojève,Stanley_Rosen,1
Alexandre_Kojève,André_Breton,1
Alexandre_Kojève,Georges_Bataille,1
Alexandre_Kojève,Maurice_Merleau-Ponty,1
Alexandre_Kojève,Jacques_Derrida,1
Alexandre_Kojève,Raymond_Aron,1
Alexandre_Kojève,Michel_Foucault,1
Alexandre_Kojève,Jacques_Lacan,1
Alexandre_Kojève,Jean-Paul_Sartre,1
Alexandre_Kojève,Francis_Fukuyama,1
Alexandre_Kojève,Allan_Bloom,1
Alexandre_Kojève,Leo_Strauss,1
Alexandre_Kojève,Louis_Althusser,1
Alexandre_Kojève,Giorgio_Agamben,1
Alexandre_Koyré,Thomas_Kuhn,1
Alexandre_Koyré,Abdel_Rahman_Badawi,1
Alexandre_Koyré,Paul_Feyerabend,1
Alexandre_Koyré,Alexandre_Kojève,1
Alexandre_Koyré,Nader_El-Bizri,1
Ali_Ramitani,Mohammad_Baba_As-Samasi,1
Allan_Bloom,Thomas_Pangle,1
Allan_Bloom,Janet_Ajzenstat,1
Allan_Bloom,Alan_Keyes,1
Allan_Bloom,Francis_Fukuyama,1
Allan_Bloom,Paul_Wolfowitz,1
Allan_Bloom,Harvey_Mansfield,1
Alphonso_Lingis,Elizabeth_Grosz,1
Alphonso_Lingis,Robert_Frodeman,1
Alvin_Plantinga,John_Frame_(theologian),1
Alvin_Plantinga,Robert_C._Koons,1
Alvin_Plantinga,J._P._Moreland,1
Alvin_Plantinga,Michael_C._Rea,1
Alvin_Plantinga,Robin_Collins,1
Alvin_Plantinga,Brian_Davies_(philosopher),1
Alvin_Plantinga,Keith_DeRose,1
Alvin_Plantinga,Michael_Horton_(theologian),1
Alvin_Plantinga,Dallas_Willard,1
Alvin_Plantinga,William_Lane_Craig,1
Alvin_Plantinga,Peter_van_Inwagen,1
Alvin_Plantinga,Trenton_Merricks,1
Alvin_Plantinga,Nicholas_Wolterstorff,1
Alvin_Plantinga,Michael_Bergmann_(philosopher),1
Anania_Shirakatsi,Hovhannes_Imastaser,1
Anania_Shirakatsi,Grigor_Magistros,1
Ibn_Mada',Abu_Hayyan_al-Gharnati,1
Bas_van_Fraassen,Elisabeth_Lloyd,1
Bas_van_Fraassen,Michael_C._Rea,1
Bas_van_Fraassen,Arthur_Fine,1
Bas_van_Fraassen,Alvin_Plantinga,1
Bas_van_Fraassen,Nancy_Cartwright_(philosopher),1
Bas_van_Fraassen,Hans_Halvorson,1
Claude_Adrien_Helvétius,Cesare_Beccaria,1
Claude_Lévi-Strauss,Roland_Barthes,1
Claude_Lévi-Strauss,Jacques_Derrida,1
Claude_Lévi-Strauss,Jacques_Lacan,1
Claude_Lévi-Strauss,Edmund_Leach,1
Claude_Lévi-Strauss,Louis_Althusser,1
Claude_Lévi-Strauss,Deleuze_and_Guattari,1
Claude_Lévi-Strauss,Philippe_Descola,1
Claude_Lévi-Strauss,Pierre_Bourdieu,1
Claude_Lévi-Strauss,Catherine_Clément,1
Cleanthes,Sphaerus,1
Cleanthes,Chrysippus,1
Clement_of_Alexandria,Pope_Benedict_XVI,1
Clement_of_Alexandria,Christian_philosophy,1
Clement_of_Alexandria,Eusebius,1
Colin_Radford,David_Malet_Armstrong,1
Cornelius_Castoriadis,John_Thompson_(sociologist),1
Cornelius_Castoriadis,Claude_Lefort,1
Cornelius_Castoriadis,Richard_Rorty,1
Cornelius_Castoriadis,Marcel_Gauchet,1
Cornelius_Castoriadis,Shimshon_Bichler,1
Cornelius_Castoriadis,Zygmunt_Bauman,1
Cornelius_Castoriadis,Hans_G._Furth,1
Cornelius_Castoriadis,Edgar_Morin,1
Cornelius_Castoriadis,Jonathan_Nitzan,1
Cornelius_Castoriadis,Nikolas_Kompridis,1
Cornelius_Castoriadis,Vincent_Descombes,1
Cornelius_Castoriadis,Sudipta_Kaviraj,1
Cornelius_Castoriadis,René_Lourau,1
Cornelius_Castoriadis,Nicole_Loraux,1
Cornelius_Castoriadis,Serge_Latouche,1
Cornelius_Castoriadis,Andrew_Arato,1
Cornelius_Castoriadis,Anthony_Giddens,1
Cornelius_Castoriadis,Elias_Petropoulos,1
Cornelius_Castoriadis,Georges_Duby,1
Cornelius_Castoriadis,Takis_Fotopoulos,1
Cornelius_Castoriadis,Graham_Ward_(theologian),1
Cornelius_Castoriadis,Jacques_Le_Goff,1
Cornelius_Castoriadis,Robin_Hahnel,1
Cornelius_Castoriadis,Chris_Pallis,1
Cornelius_Castoriadis,Francisco_Varela,1
Cornelius_Castoriadis,Jean_Baudrillard,1
Cornelius_Castoriadis,E._P._Thompson,1
Cornelius_Castoriadis,Lorraine_Code,1
Cornelius_Castoriadis,Pierre_Vidal-Naquet,1
Cornelius_Castoriadis,Daniel_Cohn-Bendit,1
Cornelius_Castoriadis,Guy_Debord,1
Cornelius_Castoriadis,Hans_Joas,1
Cornelius_Castoriadis,Harald_Wolf,1
Cornelius_Van_Til,John_Frame_(theologian),1
Cornelius_Van_Til,Francis_Schaeffer,1
Cornelius_Van_Til,Greg_Bahnsen,1
Cornelius_Van_Til,Richard_L._Pratt_Jr.,1
Cornelius_Van_Til,R._J._Rushdoony,1
Cornelius_Van_Til,D._A._Carson,1
Edward_Abramowski,Augustyn_Wróblewski,1
Edward_S._Casey,Adrian_Johnston_(philosopher),1
Edward_S._Casey,Fred_Evans_(philosopher),1
Edward_Shils,Saul_Bellow,1
Edward_Shils,Joseph_Epstein_(writer),1
Edward_Shils,Talcott_Parsons,1
Edward_Shils,Jerzy_Zubrzycki,1
Friedrich_Adolf_Trendelenburg,Ernst_Laas,1
Friedrich_Adolf_Trendelenburg,Søren_Kierkegaard,1
Friedrich_Adolf_Trendelenburg,Franz_Brentano,1
Friedrich_Adolf_Trendelenburg,Wilhelm_Dilthey,1
Friedrich_Adolf_Trendelenburg,Gottlob_Frege,1
Friedrich_Adolf_Trendelenburg,Friedrich_Paulsen,1
Friedrich_Adolf_Trendelenburg,George_Sylvester_Morris,1
Friedrich_Adolf_Trendelenburg,Hermann_Cohen,1
Friedrich_Adolf_Trendelenburg,Rudolf_Christoph_Eucken,1
Jun_Tsuji,Itō_Noe,1
Jun_Tsuji,Eisuke_Yoshiyuki,1
Roberto_Mangabeira_Unger,Lee_Smolin,1
Stephen_Toulmin,Kurt_Baier,1
Stephen_Toulmin,Knud_Ejler_Løgstrup,1
Theognostus_of_Alexandria,Catechetical_School_of_Alexandria,1
Theognostus_of_Alexandria,Gregory_of_Nyssa,1
Timon_of_Phlius,Aenesidemus,1
Timon_of_Phlius,Sextus_Empiricus,1
Ullin_Place,David_Malet_Armstrong,1
Lazăr_Șăineanu,Iorgu_Iordan,1
Steven_Marcus,Edward_Said,1
Steven_Marcus,Michel_Foucault,1
Wolfgang_Stegmüller,Martine_Nida-Rümelin,1
Johannes_Rehmke,Rudolf_Steiner,1
Murray_Bookchin,David_Graeber,1
Murray_Bookchin,Abdullah_Öcalan,1
Murray_Bookchin,David_Harvey,1
Murray_Bookchin,Rojava_conflict,1
Murray_Bookchin,Modibo_Kadalie,1
Plotinus,Neoplatonism_and_Gnosticism,1
Plotinus,Platonism_in_the_Renaissance,1
Plotinus,Arthur_Schopenhauer,1
Plotinus,Augustine_of_Hippo,1
Plotinus,Boethius,1
Plotinus,Bonaventure,1
Plotinus,Porphyry_(philosopher),1
Plotinus,Proclus,1
Plotinus,Damascius,1
Plotinus,Pseudo-Dionysius_the_Areopagite,1
Plotinus,Neoplatonism_and_Christianity,1
Plotinus,Arthur_Drews,1
Plotinus,Avicenna,1
Plotinus,Al-Kindi,1
Plotinus,Henri_Bergson,1
Plotinus,Hierocles_of_Alexandria,1
Plotinus,Hypatia,1
Plotinus,Iamblichus,1
Plotinus,John_Scotus_Eriugena,1
Plotinus,Julian_(emperor),1
Plotinus,Traditionalist_School,1
Plotinus,Simplicius_of_Cilicia,1
Plotinus,Gemistus_Pletho,1
Ágnes_Heller,Paul_B._Preciado,1
Ágnes_Heller,Andrew_Arato,1
Ágnes_Heller,Rita_Felski,1
Leo_Strauss,Steven_B._Smith_(professor),1
Leo_Strauss,Claude_Lefort,1
Leo_Strauss,Irving_Kristol,1
Leo_Strauss,Laurence_Lampert,1
Leo_Strauss,Ralph_Lerner_(philosopher),1
Leo_Strauss,Richard_Rorty,1
Leo_Strauss,Roger_Scruton,1
Leo_Strauss,Ronna_Burger,1
Leo_Strauss,Stanley_Rosen,1
Leo_Strauss,Claes_G._Ryn,1
Leo_Strauss,James_V._Schall,1
Leo_Strauss,Emil_Fackenheim,1
Leo_Strauss,Eric_Voegelin,1
Leo_Strauss,Gan_Yang,1
Leo_Strauss,Walter_Benjamin,1
Leo_Strauss,Paul_Cantor,1
Leo_Strauss,Perry_Anderson,1
Leo_Strauss,Rémi_Brague,1
Leo_Strauss,Hans_Jonas,1
Leo_Strauss,Hadley_Arkes,1
Leo_Strauss,Arnaldo_Momigliano,1
Leo_Strauss,Edward_C._Banfield,1
Leo_Strauss,Hans_Blumenberg,1
Leo_Strauss,Peter_Berkowitz,1
Leo_Strauss,Saul_Bellow,1
Leo_Strauss,Abram_Shulsky,1
Leo_Strauss,J._G._A._Pocock,1
Leo_Strauss,Robert_B._Pippin,1
Leo_Strauss,Shlomo_Pines,1
Leo_Strauss,Joshua_Parens,1
Leo_Strauss,Slavoj_Žižek,1
Leo_Strauss,Yuval_Levin,1
Leo_Strauss,Thomas_G._West,1
Leo_Strauss,Eva_Brann,1
Leo_Strauss,David_Novak,1
Leo_Strauss,Joseph_Cropsey,1
Leo_Strauss,Richard_McKeon,1
Leo_Strauss,Raymond_Aron,1
Leo_Strauss,George_Anastaplo,1
Leo_Strauss,Paul_Franco,1
Leo_Strauss,Walter_Berns,1
Leo_Strauss,Sheldon_Wolin,1
Leo_Strauss,Thomas_Pangle,1
Leo_Strauss,Liu_Xiaofeng_(academic),1
Leo_Strauss,Mark_Lilla,1
Leo_Strauss,Muhsin_Mahdi,1
Leo_Strauss,James_Reist_Stoner_Jr.,1
Leo_Strauss,Ernest_Fortin,1
Leo_Strauss,Paul_R._Mendes-Flohr,1
Leo_Strauss,William_Galston,1
Leo_Strauss,George_Grant_(philosopher),1
Leo_Strauss,Gershom_Scholem,1
Leo_Strauss,Paul_Gottfried,1
Leo_Strauss,Robert_Goldwin,1
Leo_Strauss,Hans-Georg_Gadamer,1
Leo_Strauss,Harry_V._Jaffa,1
Leo_Strauss,Jacques_Lacan,1
Leo_Strauss,Clifford_Orwin,1
Leo_Strauss,Martha_Nussbaum,1
Leo_Strauss,Kurt_Riezler,1
Leo_Strauss,Larry_Arnhart,1
Leo_Strauss,Francis_Fukuyama,1
Leo_Strauss,Paul_Wolfowitz,1
Leo_Strauss,Alexandre_Kojève,1
Leo_Strauss,Allan_Bloom,1
Leo_Strauss,Seth_Benardete,1
Leo_Strauss,Ed_Husain,1
Leo_Strauss,Charles_Butterworth_(philosopher),1
Leo_Strauss,Christopher_Hitchens,1
Leo_Strauss,Clarence_Thomas,1
Leo_Strauss,George_Steiner,1
Leo_Strauss,Eve_Adler,1
Leo_Strauss,Harold_Bloom,1
Leo_Strauss,Harvey_Mansfield,1
Leo_Strauss,Hilail_Gildin,1
Leo_Strauss,Ralph_C._Hancock,1
Leo_Strauss,Catherine_Zuckert,1
Leo_Strauss,Michael_Zuckert,1
Leo_Strauss,Pierre_Hassner,1
Leo_Strauss,Shadia_Drury,1
Leo_Strauss,Carl_Schmitt,1
Leo_Strauss,Pierre_Manent,1
Leo_Strauss,Roger_Masters,1
Leo_Strauss,Richard_Velkley,1
Leo_Strauss,Susan_Shell,1
Leo_Strauss,Murray_Dry,1
Leo_Strauss,Herbert_Storing,1
Leo_Strauss,Michael_Peter_Davis,1
Leo_Strauss,Richard_Kennington,1
Leo_Strauss,Aryeh_Motzkin,1
Leo_Strauss,Nathan_Tarcov,1
Leo_Strauss,Werner_Dannhauser,1
Louis_Althusser,Nicos_Poulantzas,1
Louis_de_Bonald,"François-René_de_La_Tour_du_Pin_Chambly,_marquis_de_La_Charce",1
Louis_de_Bonald,Félicité_de_La_Mennais,1
Louis_de_Bonald,Joseph_de_Maistre,1
Louis_de_Bonald,Charles_Maurras,1
Louis_de_Bonald,Léon_Duguit,1
Louis_de_Bonald,Auguste_Comte,1
Louis_de_Bonald,Juan_Donoso_Cortés,1
Louis_de_Bonald,Honoré_de_Balzac,1
Louis_de_Bonald,Pierre_Guillaume_Frédéric_le_Play,1
Louis_de_Bonald,Émile_Durkheim,1
Louis_de_Bonald,François-René_de_Chateaubriand,1
Louis_de_Bonald,Julius_Evola,1
Louis_de_Bonald,Carl_Schmitt,1
R._B._Braithwaite,Imre_Lakatos,1
R._B._Braithwaite,Stephen_Toulmin,1
Solomon_Feferman,Jon_Barwise,1
Tajuddin_Muhammad_Badruddin,Qalandar_Baba_Auliya,1
Tajuddin_Muhammad_Badruddin,Meher_Baba,1
Tajuddin_Muhammad_Badruddin,Yousuf_Shah_Taji,1
Tetsuro_Watsuji,Yasuo_Yuasa,1
William_L._Rowe,Paul_Draper_(philosopher),1
William_L._Rowe,Michael_Bergmann_(philosopher),1
Thiruvalluvar,Kambar,1
Thiruvalluvar,Yu_Hsi,1
Thiruvalluvar,Constanzo_Beschi,1
Thiruvalluvar,Ilango_Adigal,1
Thiruvalluvar,Sekkizhar,1
Thiruvalluvar,Albert_Schweitzer,1
Thiruvalluvar,Mahatma_Gandhi,1
Thiruvalluvar,Alexander_Piatigorsky,1
Thiruvalluvar,George_Uglow_Pope,1
Thiruvalluvar,Leo_Tolstoy,1
Thiruvalluvar,Karl_Graul,1
Thiruvalluvar,South_India,1
Thiruvalluvar,Ramalinga_Swamigal,1
Thiruvalluvar,Indian_philosophy,1
William_A._Earle,Peter_Suber,1
William_A._Earle,Edward_S._Casey,1
Leucippus,Democritus,1
Strato_of_Lampsacus,Pierre_Bayle,1
Charles_Parsons_(philosopher),Gila_Sher,1
Cheng_Yi_(philosopher),Zhu_Xi,1
Christian_Wolff_(philosopher),Martin_Knutzen,1
Christian_Wolff_(philosopher),Søren_Kierkegaard,1
Christian_Wolff_(philosopher),Emer_de_Vattel,1
Christian_Wolff_(philosopher),Johann_Heinrich_Samuel_Formey,1
Christian_Wolff_(philosopher),Arthur_Schopenhauer,1
Christian_Wolff_(philosopher),Johannes_Nikolaus_Tetens,1
Christian_Wolff_(philosopher),Mikhail_Lomonosov,1
Christian_Wolff_(philosopher),Michael_Christoph_Hanow,1
Christian_Wolff_(philosopher),Georg_Bernhard_Bilfinger,1
Christian_Wolff_(philosopher),Adam_Weishaupt,1
Christian_Wolff_(philosopher),Immanuel_Kant,1
Christian_Wolff_(philosopher),Johann_Christoph_Gottsched,1
Christian_Wolff_(philosopher),Anton_Wilhelm_Amo,1
Christian_Wolff_(philosopher),Moses_Mendelssohn,1
Christian_Wolff_(philosopher),Alexander_Gottlieb_Baumgarten,1
Christian_Wolff_(philosopher),Georg_Friedrich_Meier,1
Gilles_Châtelet,Reza_Negarestani,1
John_Colet,Erasmus,1
Nikolay_Chernyshevsky,Peter_Kropotkin,1
Nikolay_Chernyshevsky,Pyotr_Lavrov,1
Nikolay_Chernyshevsky,Vladimir_Lenin,1
Nikolay_Chernyshevsky,Dmitry_Pisarev,1
Nikolay_Chernyshevsky,Maxim_Antonovich,1
Nikolay_Chernyshevsky,Sergey_Nechayev,1
Nikolay_Chernyshevsky,Pyotr_Tkachev,1
Nikolay_Chernyshevsky,Nikolay_Dobrolyubov,1
Nikolay_Chernyshevsky,Svetozar_Marković,1
Nikolay_Chernyshevsky,Emma_Goldman,1
Nikolay_Chernyshevsky,Georgi_Plekhanov,1
Nikolay_Chernyshevsky,Nikolay_Mikhaylovsky,1
Paul_Churchland,Patricia_Churchland,1
Paul_Churchland,Ray_Brassier,1
Pierre_Teilhard_de_Chardin,Pope_Benedict_XVI,1
Pierre_Teilhard_de_Chardin,Marshall_McLuhan,1
Pierre_Teilhard_de_Chardin,Pope_Francis,1
Pierre_Teilhard_de_Chardin,Julian_Huxley,1
Pierre_Teilhard_de_Chardin,Frank_J._Tipler,1
Pierre_Teilhard_de_Chardin,Theodosius_Dobzhansky,1
Pierre_Teilhard_de_Chardin,Thomas_Berry,1
Pierre_Teilhard_de_Chardin,Henri_de_Lubac,1
Victor_Cousin,Patrick_Edward_Dove,1
Victor_Cousin,Théodore_Simon_Jouffroy,1
Victor_Cousin,Ralph_Waldo_Emerson,1
Victor_Cousin,Félix_Ravaisson-Mollien,1
Victor_Cousin,Jules_Barthélemy-Saint-Hilaire,1
Victor_Cousin,Jean_Philibert_Damiron,1
Victor_Cousin,Pierre-Joseph_Proudhon,1
Victor_Cousin,Adolphe_Franck,1
Victor_Cousin,Paul_Janet,1
Victor_Cousin,Charles_de_Rémusat,1
Victor_Cousin,Jules_Simon,1
Victor_Cousin,Adolphe_Garnier,1
William_Cleghorn,Adam_Ferguson,1
Émile_Chartier,André_Maurois,1
Émile_Chartier,Raymond_Aron,1
Émile_Chartier,Alain_de_Botton,1
Émile_Chartier,Jean_Mistler,1
Émile_Chartier,Georges_Canguilhem,1
Émile_Chartier,Simone_Weil,1
Étienne_Bonnot_de_Condillac,Maine_de_Biran,1
Étienne_Bonnot_de_Condillac,Andrés_Bello,1
Étienne_Bonnot_de_Condillac,Jean-Jacques_Rousseau,1
Étienne_Bonnot_de_Condillac,Antoine_Lavoisier,1
Étienne_Bonnot_de_Condillac,Claude_Adrien_Helvétius,1
Étienne_Bonnot_de_Condillac,Victor_Cousin,1
Chris_Harman,Alex_Callinicos,1
Christine_Korsgaard,Derek_Parfit,1
Christine_Korsgaard,Austin_Dacey,1
Christine_Korsgaard,Sharon_Street,1
Christoph_von_Sigwart,Bernard_Bosanquet_(philosopher),1
Christoph_von_Sigwart,F._H._Bradley,1
Christoph_von_Sigwart,William_James,1
Christoph_von_Sigwart,Bertrand_Russell,1
Georges_Sorel,Vladimir_Lenin,1
Georges_Sorel,Walter_Benjamin,1
Georges_Sorel,Paolo_Orano,1
Georges_Sorel,Michel_Aflaq,1
Georges_Sorel,Curzio_Malaparte,1
Georges_Sorel,Benito_Mussolini,1
Georges_Sorel,Édouard_Berth,1
Georges_Sorel,Hubert_Lagardelle,1
Georges_Sorel,Adolf_Hitler,1
Georges_Sorel,Alain_de_Benoist,1
Georges_Sorel,Albert_Camus,1
Georges_Sorel,Antonio_Gramsci,1
Georges_Sorel,Julius_Evola,1
Georges_Sorel,Carl_Schmitt,1
Gila_Sher,John_Etchemendy,1
Gila_Sher,Richard_Tieszen,1
Henry_Sidgwick,Alfred_Marshall,1
Henry_Sidgwick,John_Rawls,1
Henry_Sidgwick,G._E._Moore,1
Henry_Sidgwick,J._J._C._Smart,1
Henry_Sidgwick,Peter_Singer,1
Henry_Sidgwick,Mordecai_Kaplan,1
Henry_Sidgwick,R._M._Hare,1
Henry_Sidgwick,Derek_Parfit,1
Henry_Sidgwick,Bertrand_Russell,1
Henry_Sidgwick,Arthur_Cecil_Pigou,1
Henry_Sidgwick,Hastings_Rashdall,1
Lev_Shestov,D._H._Lawrence,1
Ljubodrag_Simonović,Ivan_Ergić,1
Ljubodrag_Simonović,Radovan_Nastić,1
Michel_Serres,Pierre_Lévy,1
Michel_Serres,Bruno_Latour,1
Michel_Serres,Steven_Connor,1
Michel_Serres,Ilya_Prigogine,1
Michel_Serres,Isabelle_Stengers,1
Michel_Serres,Réda_Benkirane,1
Oswald_Spengler,Michel_Aflaq,1
Oswald_Spengler,Arnold_J._Toynbee,1
Oswald_Spengler,Malcolm_X,1
Oswald_Spengler,Ernst_Jünger,1
Oswald_Spengler,Northrop_Frye,1
Oswald_Spengler,H._P._Lovecraft,1
Oswald_Spengler,Karl_Haushofer,1
Oswald_Spengler,Henry_Kissinger,1
Oswald_Spengler,José_Ortega_y_Gasset,1
Oswald_Spengler,Leo_Strauss,1
Oswald_Spengler,Paul_Nitze,1
Oswald_Spengler,Georg_Henrik_von_Wright,1
Oswald_Spengler,George_F._Kennan,1
Oswald_Spengler,Henry_Miller,1
Oswald_Spengler,Francis_Parker_Yockey,1
Oswald_Spengler,Julius_Evola,1
Oswald_Spengler,Theodor_W._Adorno,1
Peter_Sloterdijk,Marc_Jongen,1
Peter_Sloterdijk,Bruno_Latour,1
Peter_Sloterdijk,Henk_Oosterling,1
Socrates,Phaedo_of_Elis,1
Socrates,Antisthenes,1
Socrates,Aristippus,1
Socrates,Plato,1
Socrates,Euclid_of_Megara,1
Socrates,Xenophon,1
Socrates,Western_philosophy,1
Georg_Friedrich_Meier,Immanuel_Kant,1
Georg_Henrik_von_Wright,Peter_Hacker,1
Georg_Henrik_von_Wright,Karl-Otto_Apel,1
George_Boolos,Crispin_Wright,1
George_Gurdjieff,Peter_Brook,1
George_Gurdjieff,Arnaud_Desjardins,1
George_Gurdjieff,John_Anthony_West,1
George_Gurdjieff,Philip_Mairet,1
George_Gurdjieff,Frank_Lloyd_Wright,1
George_Gurdjieff,James_Moore_(Cornish_author),1
